movie_id,movie_name,release_year,original_release_date,movie_length,rating,movie_producer,movie_director,movie_actor,imdb_rating,imdb_votes,tomatometer_rating,tomatometer_count,audience_rating,audience_count,us_gross_income,worldwide_gross_income,production_budget,oscar_year,award,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,movie_producer_main,movie_director_main,movie_actor_1,movie_actor_2,award_Nominee,award_Winner,imdb_rating_scaled,tomatometer_rating_scaled,audience_rating_scaled,avg_rating
278,Fiddler on the Roof,1971,11/3/71,181,G,Norman Jewison,Norman Jewison,"Topol, Norma Crane, Leonard Frey, Molly Picon, Paul Mann, Rosalind Harris, Michele Marsh, Neva Small, Paul Michael Glaser, Elaine Edwards, Candy Bonstein, Shimen Ruskin, Ray Lovelock, Zvee Scooler, Louis Zorich, Alfred Scopp, Howard Goorney, Barry Dennen, Alfie Scopp, Vernon Dobtcheff, Ruth Madoc, Patience Collier, Tutte Lemkow, Stella Courtney, Jacob Kalich, Brian Coburn, George Little, Stanley Fleet, Arnold Diamond, Marika Rivera, Mark Malicz, Aharon Ipalé, Roger Lloyd-Pack, Vladimir Medar, Alfred Maron, Otto Diamant, Hazel Wright, Carl Jaffe, Miki Iveria, Hilda Kriseman, Sarah Cohen, Susan Sloman, Cyril Bass, A. Haverstock, Leo Wright, C.C. Bilham, M. Winter, H. Krein, Ivan Baptie, Michael Ingleton, Ken Robson, Bob Stevenson, Roy Durbin, Jody Hall, Barry Lines, Lou Zamprogna, Albin Pahernik, Ina Claire, Karen Sue Trent, Tanya Bayona, Petra Siniawski, Peter Johnston, Larry Bianco, Walter Cartier, Rene Sartoris, Donald MacLennan, Guy Lutman, Sammy Bayes, John Williams",8.0,41233,83,41,92,52560,80500000.0,80500000.0,9000000.0,1971,Nominee,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,Norman Jewison,Norman Jewison,Topol, Norma Crane,1,0,8.0,8.3,9.2,8.200000000000001
279,The Last Picture Show,1971,10/22/71,118,R,Stephen J. Friedman,Peter Bogdanovich,"Timothy Bottoms, Jeff Bridges, Cloris Leachman, Cybill Shepherd, Ben Johnson, Ellen Burstyn, Eileen Brennan, Barclay Doyle, Clu Galager, Joye Hash, Sharon Taggart, Randy Quaid, Joe Heathcock, Bill Thurman, Barc Doyle, Tom Martin, Antonia Bogdanovich, Jessie Lee Fulton, Gary Brockette, Helena Humann, Clu Gulager, Loyd Catlett, Robert Glenn, John Hillerman, Janice O'Malley, Floyd Mahaney, Kimberly Hyde, Noble Willingham, Marjory Jay, Joyce Hash, Pamela Kelier, Gordon Hurst, Sam Bottoms, Mike Hosford, Faye Jordan, Charlie Seybert, Grover Lewis, Rebecca Ulrick, Merrill Shepherd, Buddy Wood, Kenny Wood, Leon Addison Brown, Bobby McGriff, Jack Mueller, Robert Arnold, Frank Marshall, Otis Elmore, Charles Salmon, George Gaulden, Will Morris Hannis",8.0,44843,100,57,90,14148,,,,1971,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Stephen J. Friedman,Peter Bogdanovich,Timothy Bottoms, Jeff Bridges,1,0,8.0,10.0,9.0,9.333333333333334
280,Nicholas and Alexandra,1971,12/13/71,183,PG,Sam Spiegel,Franklin J. Schaffner,"Michael Jayston, Janet Suzman, Tom Baker, Harry Andrews, Roderic Noble, Ania Marson, Lynne Frederick, Candace Glendenning, Fiona Fullerton, Irene Worth, Jack Hawkins, Timothy West, Katherine Schofield, Jean-Claude Drouot, John Hallam, Guy Rolfe, John Wood, Laurence Olivier, Eric Porter, Michael Redgrave, Maurice Denham, Ralph Truman, Gordon Gostelow, John McEnery, Michael Bryant, Vivian Pickles, Brian Cox, James Hazeldine, Stephen Greif, Steven Berkoff, Eric Chapman, Ian Holm, Alan Webb, Leon Lissek, David Giles, Roy Dotrice, Martin Potter, Richard Warwick, Vernon Dobtcheff, Alexander Knox, Ralph Neville, George Rigaud, Curd Jürgens, Julian Glover, John Shrapnel, Diana Quick, John Forbes-Robertson, Alan Dalton, Penny Sugg, David Baxter",7.2,4671,67,15,78,1674,,,,1971,Nominee,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Sam Spiegel,Franklin J. Schaffner,Michael Jayston, Janet Suzman,1,0,7.2,6.7,7.8,6.866666666666667
281,The Godfather,1972,3/24/72,175,R,Albert S. Ruddy,Francis Ford Coppola,"Marlon Brando, Al Pacino, James Caan, Robert Duvall, Sterling Hayden, John Marley, Richard Conte, Diane Keaton, Al Lettieri, Abe Vigoda, Talia Shire, Gianni Russo, John Cazale, Rudy Bond, Richard S. Castellano, Al Martino, Morgana King, Lenny Montana, Salvatore Corsitto, Richard Bright, Alex Rocco, Tony Giorgio, Vito Scotti, Tere Livrano, Victor Rendina, Jeannie Linero, Julie Gregg, Ardell Sheridan, Simonetta Stefanelli, Angelo Infanti, Corrado Gaipa, Franco Citti, Saro Urzì, John Martino, Carmine Coppola, Sofia Coppola, Joe Spinell, Carlo Savina",9.2,1697396,98,99,98,733939,134966411.0,268500000.0,7000000.0,1972,Winner,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Albert S. Ruddy,Francis Ford Coppola,Marlon Brando, Al Pacino,0,1,9.2,9.8,9.8,9.6
282,Cabaret,1972,2/13/72,124,PG,Cy Feuer,Bob Fosse,"Liza Minnelli, Joel Grey, Michael York, Marisa Berenson, Helmut Griem, Fritz Wepper, Elisabeth Neumann-Viertel, Sigrid Von Richtofen, George Hartmann, Helen Vita, Gerd Vespermann, Ralf Wolter, Georg Hartmann, Ricky Renee, Estrongo Nachama, Kathryn Doby, Inge Jaeger, Angelika Koch, Helen Velkovorska, Gitta Schmidt, Louise Quick",7.8,51698,93,43,87,36098,,,,1972,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Cy Feuer,Bob Fosse,Liza Minnelli, Joel Grey,1,0,7.8,9.3,8.7,8.8
283,Deliverance,1972,7/21/72,109,R,John Boorman,John Boorman,"Burt Reynolds, Jon Voight, James Dickey, Ned Beatty, Ronny Cox, Ed Ramey, Billy Redden, Seamon Glass, Randall Deal, Bill McKinney, Herbert 'Cowboy' Coward, Lewis Crone, James Dickey, Ken Keener, Johnny Popwell Sr., Ed O'Neill, John Fowler, John F. Fowler, Macon McCalman, Kathy Rickman, Louise Coldren, Pete Ware, Herbert Coward, Hoyt J. Pollard, Belinda Beatty, Charley Boorman",7.7,102934,89,63,82,49424,,,,1972,Nominee,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,John Boorman,John Boorman,Burt Reynolds, Jon Voight,1,0,7.7,8.9,8.2,8.5
284,The Emigrants,1971,,151,None,Bengt Forslund, , ,8.0,6121,0,0,0,0,,,,1972,Nominee,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Bengt Forslund, , ,,1,0,8.0,0.0,0.0,8.0
285,Sounder,1972,,105,None,Robert B. Radnitz, , ,7.6,3920,0,0,0,0,,,,1972,Nominee,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Robert B. Radnitz, , ,,1,0,7.6,0.0,0.0,7.6
549,BlacKkKlansman,2018,8/10/18,135,R,"Sean McKittrick, Jason Blum, Raymond Mansfield, Jordan Peele, and Spike Lee",Spike Lee,"John David Washington, Adam Driver, Laura Harrier, Topher Grace, Jasper Pääkkönen, Ryan Eggold, Corey Hawkins, Paul Walter Hauser, Ashlie Atkinson, Alec Baldwin, Harry Belafonte, Isiah Whitlock Jr., Robert John Burke, Brian Tarantina, Arthur Nascarella, Ken Garito",7.5,240028,96,436,83,11251,,,,2018,Nominee,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sean McKittrick,Spike Lee,John David Washington, Adam Driver,1,0,7.5,9.6,8.3,8.9
286,The Sting,1973,12/1/73,129,PG,"Tony Bill, Michael Phillips, and Julia Phillips",George Roy Hill,"Paul Newman, Robert Redford, Robert Shaw, Charles Durning, Ray Walston, Eileen Brennan, Harold Gould, John Hefferman, Dana Elcar, Jack Kehoe, Dimitra Arliss, Robert Earl Jones, James J. Sloyan, Charles Dierkop, Sally Kirkland, John Quade, Paulene Myers, William 'Billy' Benedict, Avon Long, Arch Johnson, Lee Paul, Ed Bakey, Ken Sansom, Brad Sullivan, Larry D. Mann, Leonard Barr, Joe Tornatore, Jack Collins, Tom Spratley, Kenneth W. O'Brien, Ken Sanson, Ta-Tanisha, Scott Joplin",8.3,249856,94,63,95,61731,159616327.0,159616327.0,5500000.0,1973,Winner,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Tony Bill,George Roy Hill,Paul Newman, Robert Redford,0,1,8.3,9.4,9.5,9.033333333333333
287,American Graffiti,1973,8/1/73,110,PG,Francis Ford Coppola and Gary Kurtz,George Lucas,"Richard Dreyfuss, Ron Howard, Paul Le Mat, Cindy Williams, Harrison Ford, Suzanne Somers, Flash Cadillac & the Continental Kids, Charles Martin Smith, Candy Clark, Mackenzie Phillips, Wolfman Jack, Bo Hopkins, Manuel Padilla Jr., Beau Gentry, Kay Lenz, Kathleen Quinlan, Tim Crowley, Terence McGovern, Jan Wilson, John Brent, Caprice Schmidt, Jana Bellan, Joe Spano, Charles Dorsett, Christopher Pray, Susan Richardson, Donna Wehr, Al Nalbandian, Jim Bohan, Ron Vincent, Fred Ross, Jody Carlson, Debra Scott, Cam Whitman, John Bracci, Debbie Celiz, Manuel Padilla, Lynne Marie Stewart, Ed Greenberg, Gordon Analla, Lisa Herman, Debralee Scott, Chuck Dorsett, Stephen Knox, Herby and the Heartbeats, Bob Pasaak, Terry McGovern, Joseph Miksak, George Meyer, William M. Niven, James Cranna, Del Close, Charles A. Murphy, Jan Dunn, Johnny Weissmuller Jr., Scott Beach, Albert Nalbandian",7.4,85117,96,52,84,64618,115000000.0,140000000.0,777000.0,1973,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Francis Ford Coppola and Gary Kurtz,George Lucas,Richard Dreyfuss, Ron Howard,1,0,7.4,9.6,8.4,8.866666666666667
288,Cries and Whispers,1972,12/21/72,91,R,Ingmar Bergman,Ingmar Bergman,"Liv Ullmann, Ingrid Thulin, Harriet Andersson, Erland Josephson, Anders Ek, Georg Arlin, George Arlin, Henning Moritzen, Kary Sylway, Linn Ullmann, Kari Sylwan, Lars-Owe Carlberg, Rosanna Mariano, Inga Gill, Lena Bergman, Monika Priede",8.1,32122,90,30,91,9251,,,,1973,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Ingmar Bergman,Ingmar Bergman,Liv Ullmann, Ingrid Thulin,1,0,8.1,9.0,9.1,8.700000000000001
289,The Exorcist,1973,12/26/73,122,R,William Peter Blatty,William Friedkin,"Linda Blair, Jason Miller, Max von Sydow, Ellen Burstyn, Lee J. Cobb, Mercedes McCambridge, Kitty Winn, Jack MacGowran, Rev. William O'Malley, Rudolf Schündler, Wallace Rooney, Titos Vandis, Robert Symonds, Ron Faber, Vasiliki Maliaros, Barton Heyman, Robert Gerringer, Donna Mitchell, Roy Cooper, Peter Masterson",8.0,375156,83,81,87,420304,204632868.0,402500000.0,12000000.0,1973,Nominee,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,William Peter Blatty,William Friedkin,Linda Blair, Jason Miller,1,0,8.0,8.3,8.7,8.200000000000001
290,A Touch of Class,1973,6/20/73,106,PG,Melvin Frank,Melvin Frank,"Glenda Jackson, George Segal, Paul Sorvino, K Callan, Hildegard Neil, Cec Linder, Mary Barclay, Michael Elwyn, Nadim Sawalha, Ian Thompson, Eve Karpf, David de Keyser, Gaye Brown, Samantha Weyson, Michael McVey, Edward Kemp, Lisa Vanderpump, Donald Hewlett, John Sterland, David Healy",6.5,2991,83,12,64,2032,,,,1973,Nominee,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Melvin Frank,Melvin Frank,Glenda Jackson, George Segal,1,0,6.5,8.3,6.4,7.7
291,The Godfather Part II,1974,,202,None,"Francis Ford Coppola, Gray Frederickson, and Fred Roos", , ,9.0,1178981,0,0,0,0,,,,1974,Winner,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Francis Ford Coppola, , ,,0,1,9.0,0.0,0.0,9.0
292,Chinatown,1974,1/1/74,130,R,Robert Evans,Roman Polanski,"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez, Diane Ladd, John Hillerman, Roman Polanski, Darrell Zwerling, Roy Jenson, Richard Bakalyan, Joe Mantell, Bruce Glover, Nandu Hinds, James O'Rear, James Hong, Beulah Quo, Jerry Fujikawa, Belinda Palmer, Roy Roberts, Noble Willingham, Elliott Montgomery, Rance Howard, Jim Burk, George Justin, Doc Erickson, Fritzi Burr, Charles Knapp, Claudio Martinez, Frederico Roberto, Allan Warnick, Burt Young, Elizabeth Harding, John Rogers, Cecil Elliott, Paul Jenkins, James O'Reare, Lee de Broux, Bob Golden, John Holland, Jesse Vint, Jim Burke, Denny Arnold",8.2,308349,99,75,93,77911,,,,1974,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Robert Evans,Roman Polanski,Jack Nicholson, Faye Dunaway,1,0,8.2,9.9,9.3,9.333333333333334
293,The Conversation,1974,4/7/74,113,PG,Francis Ford Coppola,Francis Ford Coppola,"Gene Hackman, John Cazale, Allen Garfield, Frederic Forrest, Cindy Williams, Harrison Ford, Robert Duvall, Timothy Carey, Michael Higgins, Elizabeth MacRae, Teri Garr, Mark Wheeler, Robert Shields, Phoebe Alexander",7.8,105312,96,55,90,35156,4420000.0,4420000.0,1600000.0,1974,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Francis Ford Coppola,Francis Ford Coppola,Gene Hackman, John Cazale,1,0,7.8,9.6,9.0,9.0
294,Lenny,1974,1/1/74,111,R,Marvin Worth,Bob Fosse,"Dustin Hoffman, Valerie Perrine, Jan Miner, Stanley Beck, Rashel Novikoff, Gary Morton, Guy Rennie, Frankie Man, Mark Harris, Lee Sandman, Susan Malnick, Martin Begley, Phil Philbin, Don Newsome, Ted Sorrell, Clarence Thomas, Robert Parsons, Mike Murphy, Bob Collins, Buddy Boylan, Mickey Gatlin, George DeWitt, Judy LaScala, Monroe Myers, Glenn Wilder, Bruce McLaughlin, Frank Orsatti, Michelle De Young, Allison Goldstein, Bridghid Glass, Jack Nagle, Michele Yonge, Kathie Witt, Monroe Meyers",7.6,15444,88,25,88,6547,,,,1974,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Marvin Worth,Bob Fosse,Dustin Hoffman, Valerie Perrine,1,0,7.6,8.8,8.8,8.4
295,The Towering Inferno,1974,12/17/74,165,PG,Irwin Allen,"John Guillermin, Irwin Allen","Steve McQueen, Paul Newman, William Holden, Fred Astaire, Faye Dunaway, Susan Blakely, Richard Chamberlain, Jennifer Jones, O.J. Simpson, Robert Vaughn, Robert Wagner, Susan Flannery, Sheila Mathews, Norman Burton, Jack Collins, Don Gordon, Felton Perry, Gregory Sierra, Ernie F. Orsatti, Carol McEvoy, Mike Lookinland, Carlena Gower, Olan Soule, John Crawford, Dabney Coleman, Malcolm Atterbury, Maureen McGovern, Norman Grabowski",7.0,41582,69,32,72,28338,,,,1974,Nominee,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Irwin Allen,John Guillermin,Steve McQueen, Paul Newman,1,0,7.0,6.9,7.2,6.933333333333334
296,One Flew Over the Cuckoo's Nest,1975,11/19/75,133,R,Michael Douglas and Saul Zaentz,Milos Forman,"Jack Nicholson, Louise Fletcher, William Redfield, Will Sampson, Danny DeVito, Christopher Lloyd, Brad Dourif, Michael Berryman, Peter Brocco, Dean R. Brooks, Scatman Crothers, Mwako Cumbuka, William Duell, Josip Elic, Lan Fendors, Nathan George, Alonzo Brown Jr., Ken Kenny, Mel Lambert, Sydney Lassick, Kay Lee, Dwight Marfield, Ted Markland, Sidney Lassick, Louisa Moritz, Phil Roth, Mimi Sarkisian, Vincent Schiavelli, Paul Lambert, Marya Small, Delos V. Smith, Tim Welch, Tom McCall",8.7,950833,94,80,96,279760,108981275.0,108981275.0,4400000.0,1975,Winner,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Michael Douglas and Saul Zaentz,Milos Forman,Jack Nicholson, Louise Fletcher,0,1,8.7,9.4,9.6,9.166666666666666
297,Barry Lyndon,1975,1/1/75,185,PG,Stanley Kubrick,Stanley Kubrick,"Ryan O'Neal, Marisa Berenson, Patrick Magee, Hardy Krüger, Steven Berkoff, Gay Hamilton, Leonard Rossiter, Godfrey Quigley, Arthur O'Sullivan, Diana Koerner, Marie Kean, Frank Middlemass, Murray Melvin, Philip Stone, Leon Vitali, Dominic Savage, David Morley, André Morell, Michael Hordern, John Bindon, Roger Booth, Billy Boyle, Jonathan Cecil, Peter Cellier, Geoffrey Chater, Anthony Dawes, Patrick Dawson, Bernard Hepton, Anthony Herrick, Barry Jackson, Wolf Kahler, Patrick Laffan, Hans Meyer, Ferdinand ""Ferdy"" Mayne, George Sewell, Anthony Sharp, John Sharp, Roy Spencer, Liam Redmond, John Sullivan, Pat Roach, Harry Towb, Frederick Schiller, Leonard Rosenman",8.1,157491,91,74,92,45079,20000000.0,20000000.0,11000000.0,1975,Nominee,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Stanley Kubrick,Stanley Kubrick,Ryan O'Neal, Marisa Berenson,1,0,8.1,9.1,9.2,8.766666666666666
298,Dog Day Afternoon,1975,9/21/75,125,R,Martin Bregman and Martin Elfand,Sidney Lumet,"Al Pacino, John Cazale, Charles Durning, Sully Boyar, Chris Sarandon, Penelope Allen, James Broderick, Carol Kane, Beulah Garrick, Sandra Kazan, Marcia Jean Kurtz, Amy Levitt, John Marriott, Estelle Omens, Todd Everett, Gary Springer, Lance Henriksen, Judith Malina, Dominic Chianese, Marcia Haufrecht, Susan Peretz, Floyd Levine, Carmine Foresta, William Bogert, Ron Cummins, Chu Chu Malave, Jay Gerber, Philip Charles MacKenzie, Chu Chu Maleve, Lionel Pina, Frank Piazza, Thomas Murphy, Ed Metzger, James Bulleit, Robert Costanzo",8.0,245162,96,45,90,110209,,,,1975,Nominee,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Martin Bregman and Martin Elfand,Sidney Lumet,Al Pacino, John Cazale,1,0,8.0,9.6,9.0,9.066666666666668
299,Jaws,1975,6/1/75,124,PG,Richard D. Zanuck and David Brown,Steven Spielberg,"Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary, Murray Hamilton, Carl Gottlieb, Jeffrey Kramer, Susan Backlinie, Jonathan Filley, Chris Rebello, Jay Mello, Ted Grossman, Lee Fierro, Jeffrey Voorhees, Craig Kingsbury, Robert W. Chambers, Edward Chalmers Jr., Dr. Robert Nevin, Cyprian R. Dube, Robert Martin Carroll, Donald Poole, Alfred Wilde, Peter Benchley, Allison Caine",8.0,563056,98,88,90,944601,260000000.0,470700000.0,12000000.0,1975,Nominee,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Richard D. Zanuck and David Brown,Steven Spielberg,Roy Scheider, Robert Shaw,1,0,8.0,9.8,9.0,9.200000000000001
550,Bohemian Rhapsody,2018,11/2/18,134,PG-13,Graham King,Bryan Singer,"Rami Malek, Lucy Boynton, Gwilym Lee, Ben Hardy, Joseph Mazzello, Aidan Gillen, Tom Hollander, Allen Leech, Mike Myers",7.9,482597,60,403,85,23296,,,,2018,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Graham King,Bryan Singer,Rami Malek, Lucy Boynton,1,0,7.9,6.0,8.5,6.633333333333333
300,Nashville,1975,6/11/75,160,R,Robert Altman,Robert Altman,"Henry Gibson, Lily Tomlin, Ned Beatty, Ronee Blakely, Keith Carradine, Geraldine Chaplin, Karen Black, Shelley Duvall, Allen Garfield, Michael Murphy, Gwen Welles, Keenan Wynn, Barbara Harris, David Arkin, Barbara Baxley, Timothy Brown, Robert DoQui, Scott Glenn, Jeff Goldblum, David Hayward (II), Allan F. Nicholls, Dave Peel, Cristina Raines, Bert Remsen, James Dan Calvert, Donna Denton, Merle Kilgore, Carol McGinnis, Sheila Bailey, Patti Bryant, Richard Baskin, Jonnie Barnett, Vassar Clements, Susan Anspach, Sue Barton, Lauren Hutton, Elliott Gould, Julie Christie, Howard K. Smith",7.7,25084,90,62,84,10086,,,,1975,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Robert Altman,Robert Altman,Henry Gibson, Lily Tomlin,1,0,7.7,9.0,8.4,8.566666666666666
301,Rocky,1976,11/21/76,120,PG,Irwin Winkler and Robert Chartoff,John G. Avildsen,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin, Al Silvani, James Gambina, George Memmoli, Jodi Letizia, Diana Lewis, George O'Hanlon, Larry Carroll, Stan Shaw, Don Sherman, Billy Sands, Pedro Lovell, DeForest Covan, Simmy Bow, Tony Burton, Hank Rolike, Shirley O'Hara, Kathleen Parker, Frank Stallone, Shirley O'Hara Krims, Lloyd Kaufman, Jane Marla Robbins, Jack Hollander, Joe Sorbello, Chris Avildsen, Frankie Van, Lou Filippo, Robert L. Tangrea, Peter Glassberg, William E. Ring, Joseph C. Giambelluca, Joe Frazier",8.1,537813,94,65,69,33403994,117235147.0,225000000.0,1000000.0,1976,Winner,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Irwin Winkler and Robert Chartoff,John G. Avildsen,Sylvester Stallone, Talia Shire,0,1,8.1,9.4,6.9,8.966666666666667
302,All the President's Men,1976,4/4/76,138,PG,Walter Coblenz,Alan J. Pakula,"Robert Redford, Dustin Hoffman, Jason Robards, Jack Warden, Martin Balsam, Hal Holbrook, Meredith Baxter, Ned Beatty, Stephen Collins, Jane Alexander, Penny Fuller, John McMartin, Robert Walden, Frank Wills, F. Murray Abraham, David Arkin, Henry Calvert, John Randolph, Dominic Chianese, Bryan Clark, Nicolas Coster, Lindsay Crouse, Valerie Curtin, Cara Duff-MacCormick, Gene Dynarski, Nate Esformes, Ron Hale, Richard Herd, Polly Holliday, James Karen, Paul Lambert, Frank Latimore, Gene Lindsey, Anthony Mannino, Allyn Ann McLerie, James Murtaugh, John O'Leary, Jess Osuna, Neva Patterson, George Pentecost, Penny Peyser, Joshua Shelley, Sloane Shelton, Lelan Smith, Stanley Clay, John Devlin, Jaye Tyrone Stewart, Ralph Vaughan Williams, John Furlong, Basil Hoffman, George Wyner, Jamie Smith Jackson, Jeff Mackay, Christopher Murray, Louis Quinn, Richard Venture, Wendell Wright, David Gilbert",8.0,109033,94,63,92,50300,,,,1976,Nominee,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Walter Coblenz,Alan J. Pakula,Robert Redford, Dustin Hoffman,1,0,8.0,9.4,9.2,8.933333333333332
303,Bound for Glory,1976,,147,None,Robert F. Blumofe and Harold Leventhal, , ,7.3,4892,0,0,0,0,,,,1976,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Robert F. Blumofe and Harold Leventhal, , ,,1,0,7.3,0.0,0.0,7.3
304,Network,1976,11/27/76,121,R,Howard Gottfried,Sidney Lumet,"Peter Finch, Faye Dunaway, William Holden, Robert Duvall, Wesley Addy, Ned Beatty, Beatrice Straight, Arthur Burghardt, Bill Burrows, John F. Carpenter, Jordan Charney, Kathy Cronkite, Ed Crowley, Jerome Dempsey, Conchata Ferrell, Gene Gross, Stanley Grover, Cindy Grover, Darryl Hickman, Mitchell Jason, Paul Jenkins, Ken Kercheval, Kenneth Kimmins, Lynn Klugman, Carolyn Krigbaum, Zane Lasky, Michael Lombard, Ken Kimmins, Pirie MacDonald, Russ Petranto, Bernie Pollack, Roy Poole, William Prince, Sasha von Scherler, Lane Smith, Theodore Sorel, Fred Stuthman, Todd Everett, Cameron Thomas, Marlene Warfield, Lance Henriksen, Lydia Wilen, Michael Lipton, Lee Richardson",8.1,151780,91,68,93,36359,,,,1976,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Howard Gottfried,Sidney Lumet,Peter Finch, Faye Dunaway,1,0,8.1,9.1,9.3,8.766666666666666
305,Taxi Driver,1976,2/8/76,114,R,Michael Phillips and Julia Phillips,Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Peter Boyle, Leonard Harris, Harvey Keitel, Steven Prince, Albert Brooks, Martin Scorsese, Frank Adu, Victor Argo, Diahnne Abbott, Gino Ardito, Garth Avery, Harry Cohn, Copper Cunningham, Brenda Dickson, Beau Kayser, Harry Fischler, Nat Grant, Richard Higgs, Vic Magnotta, Bob Maroff, Norman Matlock, Bill Minkin, Murray Moston, Harry Northrup, Gene Palma, Carey Poe, Robin Utt, Peter Savage, Jason Holt, Robert Shields, Ralph S. Singleton, Joe Spinell, Maria Turner, Debbie Morgan, Jack Hayes",8.2,758393,96,92,93,260593,21100000.0,21100000.0,1000000.0,1976,Nominee,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Michael Phillips and Julia Phillips,Martin Scorsese,Robert De Niro, Jodie Foster,1,0,8.2,9.6,9.3,9.133333333333333
306,Annie Hall,1977,4/20/77,93,PG,Charles H. Joffe,Woody Allen,"Woody Allen, Diane Keaton, Tony Roberts, Paul Simon, Carol Kane, Janet Margolin, Shelley Duvall, Colleen Dewhurst, Christopher Walken, Donald Symington, Helen Ludlam, Mordecai Lawner, Joan Newman, Jonathan Munk, Ruth Volner, Martin Rosenblatt, Stanley DeSantis, Hy Ansel, James MacKrell, Rashel Novikoff, Marshall McLuhan, Dick Cavett, Russell Horton, Christine Jones, May Boylan, Wendy Girard, John Doumanian, Bob Maroff, Mary Boylan, Rick Petrucelli, Chris Gampel, Dan Ruskin, John Glover, Bernie Styles, Johnny Haymer, Mark Lenard, Ved Bandbu, Laurie Bird, Jeff Goldblum, John Dennis Johnston, William Callaway, Jim McKrell, Roger Newman, Alan Landers, Jean Sarah Frost, Vince O'Brien, Humphrey Davis, Veronica Radburn, Robin Mary Paris, Charles Levin, Michael Karm, Petronia Johnson, Shaun Casey, Lou Picetti, Loretta Tupper, Tracey Walter, James Burge, Shelley Hack, Lucy Lee Flippin, Albert M. Ottenheimer, Paula Trueman, Beverly D'Angelo, David Weir, Keith Dentice, Michael J. Aronin, Susan Mellinger, Hamit Perezic, Arthur Haggerty, James Balter, Eric Scott Gould, Amy Levitar, Gary Allen, Frank Vobs, Margaretta Warwick, Gary Mule Deer, Sigourney Weaver, Walter Bernstein",8.0,257550,98,82,92,153745,38251425.0,38251425.0,4000000.0,1977,Winner,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Charles H. Joffe,Woody Allen,Woody Allen, Diane Keaton,0,1,8.0,9.8,9.2,9.200000000000001
